,class_id,sale_date,holidays,holiday_importance,weekend,length,workday,sale_quantity
579,209945,2016-11-01,0,0,8,30,22,395
580,209945,2016-12-01,0,0,9,31,22,273
581,209945,2017-01-01,4,1,9,31,18,395
582,209945,2017-02-01,2,1,8,28,18,266
583,209945,2017-03-01,0,0,8,31,23,403
584,209945,2017-04-01,2,0,10,30,18,342
585,209945,2017-05-01,3,2,8,31,20,357
586,209945,2017-06-01,0,0,8,30,22,243
587,209945,2017-07-01,0,0,10,31,21,198
588,209945,2017-08-01,0,0,8,31,23,206
589,209945,2017-09-01,0,0,9,30,21,273
590,209945,2017-10-01,5,3,9,31,17,91
591,219195,2014-08-01,0,0,10,31,21,15
592,219195,2014-09-01,1,3,8,30,21,50
593,219195,2014-10-01,5,3,8,31,18,65
594,219195,2014-11-01,0,0,10,30,20,110
595,219195,2014-12-01,0,0,8,31,23,125
596,219195,2015-01-01,2,1,9,31,20,200
597,219195,2015-02-01,5,1,8,28,15,200
598,219195,2015-03-01,0,0,9,31,22,135
599,219195,2015-04-01,1,0,8,30,21,205
600,219195,2015-05-01,1,2,10,31,20,150
601,219195,2015-06-01,1,0,8,30,21,130
602,219195,2015-07-01,0,0,8,31,23,165
603,219195,2015-08-01,0,0,10,31,21,180
604,219195,2015-09-01,2,0,8,30,20,220
605,219195,2015-10-01,5,3,9,31,17,255
606,219195,2015-11-01,0,0,9,30,21,185
607,219195,2015-12-01,0,0,8,31,23,250
608,219195,2016-01-01,1,0,10,31,20,430
609,219195,2016-02-01,5,1,8,29,16,150
610,219195,2016-03-01,0,0,8,31,23,250
611,219195,2016-04-01,1,0,9,30,20,210
612,219195,2016-05-01,1,2,9,31,21,230
613,219195,2016-06-01,2,0,8,30,20,140
614,219195,2016-07-01,0,0,10,31,21,210
615,219195,2016-08-01,0,0,8,31,23,240
616,219195,2016-09-01,2,3,8,30,20,230
617,219195,2016-10-01,5,3,10,31,16,435
618,219195,2016-11-01,0,0,8,30,22,490
619,219195,2016-12-01,0,0,9,31,22,630
620,219195,2017-01-01,4,1,9,31,18,265
621,219195,2017-02-01,2,1,8,28,18,275
622,219195,2017-03-01,0,0,8,31,23,260
623,219195,2017-04-01,2,0,10,30,18,200
624,219195,2017-05-01,3,2,8,31,20,240
625,219195,2017-06-01,0,0,8,30,22,130
626,219195,2017-07-01,0,0,10,31,21,220
627,219195,2017-08-01,0,0,8,31,23,155
628,219195,2017-09-01,0,0,9,30,21,160
629,219195,2017-10-01,5,3,9,31,17,125
630,221795,2013-04-01,4,0,8,30,18,9
631,221795,2013-05-01,1,2,8,31,22,91
632,221795,2013-06-01,3,0,10,30,17,45
633,221795,2013-07-01,0,0,8,31,23,136
634,221795,2013-08-01,0,0,9,31,22,109
635,221795,2013-09-01,2,0,9,30,19,92
636,221795,2013-10-01,5,3,8,31,18,110
637,221795,2013-11-01,0,0,9,30,21,173
638,221795,2013-12-01,0,0,9,31,22,81
639,221795,2014-01-01,2,1,8,31,21,218
640,221795,2014-02-01,4,1,8,28,16,119
641,221795,2014-03-01,0,0,10,31,21,82
642,221795,2014-04-01,1,0,8,30,21,164
643,221795,2014-05-01,2,2,9,31,20,155
644,221795,2014-06-01,1,0,9,30,20,209
645,221795,2014-07-01,0,0,8,31,23,237
646,221795,2014-08-01,0,0,10,31,21,319
647,221795,2014-09-01,1,3,8,30,21,300
648,221795,2014-10-01,5,3,8,31,18,310
649,221795,2014-11-01,0,0,10,30,20,245
650,221795,2014-12-01,0,0,8,31,23,136
651,221795,2015-01-01,2,1,9,31,20,282
652,221795,2015-02-01,5,1,8,28,15,146
653,221795,2015-03-01,0,0,9,31,22,182
654,221795,2015-04-01,1,0,8,30,21,218
655,221795,2015-05-01,1,2,10,31,20,301
656,221795,2015-06-01,1,0,8,30,21,219
657,221795,2015-07-01,0,0,8,31,23,201
658,221795,2015-08-01,0,0,10,31,21,200
659,221795,2015-09-01,2,0,8,30,20,228
660,221795,2015-10-01,5,3,9,31,17,237
661,221795,2015-11-01,0,0,9,30,21,228
662,221795,2015-12-01,0,0,8,31,23,236
663,221795,2016-01-01,1,0,10,31,20,365
664,221795,2016-02-01,5,1,8,29,16,201
665,221795,2016-03-01,0,0,8,31,23,274
666,221795,2016-04-01,1,0,9,30,20,391
667,221795,2016-05-01,1,2,9,31,21,336
668,221795,2016-06-01,2,0,8,30,20,355
669,221795,2016-07-01,0,0,10,31,21,374
670,221795,2016-08-01,0,0,8,31,23,446
671,221795,2016-09-01,2,3,8,30,20,401
672,221795,2016-10-01,5,3,10,31,16,246
673,221795,2016-11-01,0,0,8,30,22,228
674,221795,2016-12-01,0,0,9,31,22,391
675,221795,2017-01-01,4,1,9,31,18,155
676,221795,2017-02-01,2,1,8,28,18,127
677,221795,2017-03-01,0,0,8,31,23,355
678,221795,2017-04-01,2,0,10,30,18,337
679,221795,2017-05-01,3,2,8,31,20,392
680,221795,2017-06-01,0,0,8,30,22,227
681,221795,2017-07-01,0,0,10,31,21,309
682,221795,2017-08-01,0,0,8,31,23,400
683,221795,2017-09-01,0,0,9,30,21,337
684,221795,2017-10-01,5,3,9,31,17,391
685,245609,2016-04-01,1,0,9,30,20,6
686,245609,2016-05-01,1,2,9,31,21,17
687,245609,2016-06-01,2,0,8,30,20,117
688,245609,2016-07-01,0,0,10,31,21,78
689,245609,2016-08-01,0,0,8,31,23,94
690,245609,2016-09-01,2,3,8,30,20,160
691,245609,2016-10-01,5,3,10,31,16,116
692,245609,2016-11-01,0,0,8,30,22,161
693,245609,2016-12-01,0,0,9,31,22,238
694,245609,2017-01-01,4,1,9,31,18,34
695,245609,2017-02-01,2,1,8,28,18,72
696,245609,2017-03-01,0,0,8,31,23,139
697,245609,2017-04-01,2,0,10,30,18,73
698,245609,2017-05-01,3,2,8,31,20,105
699,245609,2017-06-01,0,0,8,30,22,106
700,245609,2017-07-01,0,0,10,31,21,72
701,245609,2017-08-01,0,0,8,31,23,122
702,245609,2017-09-01,0,0,9,30,21,99
703,245609,2017-10-01,5,3,9,31,17,121
704,248352,2012-01-01,7,1,9,31,15,1713
705,248352,2012-02-01,0,0,8,29,21,1117
706,248352,2012-03-01,0,0,9,31,22,1293
707,248352,2012-04-01,4,2,9,30,17,1192
708,248352,2012-05-01,1,2,8,31,22,1310
709,248352,2012-06-01,1,0,9,30,20,881
710,248352,2012-07-01,0,0,9,31,22,1202
711,248352,2012-08-01,0,0,8,31,23,975
712,248352,2012-09-01,0,0,10,30,20,1177
713,248352,2012-10-01,5,3,8,31,18,1327
714,248352,2012-11-01,0,0,8,30,22,1126
715,248352,2012-12-01,0,0,10,31,21,2050
716,248352,2013-01-01,3,1,8,31,20,1428
717,248352,2013-02-01,5,1,8,28,15,1099
718,248352,2013-03-01,0,0,10,31,21,747
719,248352,2013-04-01,4,0,8,30,18,916
720,248352,2013-05-01,1,2,8,31,22,1066
721,248352,2013-06-01,3,0,10,30,17,731
722,248352,2013-07-01,0,0,8,31,23,847
723,248352,2013-08-01,0,0,9,31,22,639
724,248352,2013-09-01,2,0,9,30,19,722
725,248352,2013-10-01,5,3,8,31,18,1040
726,248352,2013-11-01,0,0,9,30,21,765
727,248352,2013-12-01,0,0,9,31,22,1100
728,248352,2014-01-01,2,1,8,31,21,1629
729,248352,2014-02-01,4,1,8,28,16,713
730,248352,2014-03-01,0,0,10,31,21,815
731,248352,2014-04-01,1,0,8,30,21,891
732,248352,2014-05-01,2,2,9,31,20,723
733,248352,2014-06-01,1,0,9,30,20,596
734,248352,2014-07-01,0,0,8,31,23,654
735,248352,2014-08-01,0,0,10,31,21,612
736,248352,2014-09-01,1,3,8,30,21,1151
737,248352,2014-10-01,5,3,8,31,18,866
738,248352,2014-11-01,0,0,10,30,20,747
739,248352,2014-12-01,0,0,8,31,23,1300
740,248352,2015-01-01,2,1,9,31,20,1697
741,248352,2015-02-01,5,1,8,28,15,1453
742,248352,2015-03-01,0,0,9,31,22,873
743,248352,2015-04-01,1,0,8,30,21,724
744,248352,2015-05-01,1,2,10,31,20,966
745,248352,2015-06-01,1,0,8,30,21,653
746,248352,2015-07-01,0,0,8,31,23,747
747,248352,2015-08-01,0,0,10,31,21,906
748,248352,2015-09-01,2,0,8,30,20,1419
749,248352,2015-10-01,5,3,9,31,17,2362
750,248352,2015-11-01,0,0,9,30,21,916
751,248352,2015-12-01,0,0,8,31,23,2570
752,248352,2016-01-01,1,0,10,31,20,1437
753,248352,2016-02-01,5,1,8,29,16,1125
754,248352,2016-03-01,0,0,8,31,23,940
755,248352,2016-04-01,1,0,9,30,20,269
756,248352,2016-05-01,1,2,9,31,21,655
757,248352,2016-06-01,2,0,8,30,20,823
758,248352,2016-07-01,0,0,10,31,21,261
759,248352,2016-08-01,0,0,8,31,23,486
760,248352,2016-09-01,2,3,8,30,20,554
761,248352,2016-10-01,5,3,10,31,16,428
762,248352,2016-11-01,0,0,8,30,22,872
763,248352,2016-12-01,0,0,9,31,22,1150
764,248352,2017-01-01,4,1,9,31,18,570
765,248352,2017-02-01,2,1,8,28,18,445
766,248352,2017-03-01,0,0,8,31,23,310
767,248352,2017-04-01,2,0,10,30,18,343
768,248352,2017-05-01,3,2,8,31,20,345
769,248352,2017-06-01,0,0,8,30,22,385
770,248352,2017-07-01,0,0,10,31,21,369
771,248352,2017-08-01,0,0,8,31,23,361
772,248352,2017-09-01,0,0,9,30,21,269
773,248352,2017-10-01,5,3,9,31,17,260
774,249875,2016-11-01,0,0,8,30,22,9
775,249875,2016-12-01,0,0,9,31,22,138
776,249875,2017-01-01,4,1,9,31,18,156
777,249875,2017-02-01,2,1,8,28,18,95
778,249875,2017-03-01,0,0,8,31,23,215
779,249875,2017-04-01,2,0,10,30,18,190
780,249875,2017-05-01,3,2,8,31,20,163
781,249875,2017-06-01,0,0,8,30,22,95
782,249875,2017-07-01,0,0,10,31,21,112
783,249875,2017-08-01,0,0,8,31,23,180
784,249875,2017-09-01,0,0,9,30,21,147
785,249875,2017-10-01,5,3,9,31,17,138
786,250658,2016-03-01,0,0,8,31,23,29
787,250658,2016-04-01,1,0,9,30,20,43
788,250658,2016-05-01,1,2,9,31,21,50
789,250658,2016-06-01,2,0,8,30,20,65
790,250658,2016-07-01,0,0,10,31,21,158
791,250658,2016-08-01,0,0,8,31,23,151
792,250658,2016-09-01,2,3,8,30,20,166
793,250658,2016-10-01,5,3,10,31,16,173
794,250658,2016-11-01,0,0,8,30,22,122
795,250658,2016-12-01,0,0,9,31,22,238
796,250658,2017-01-01,4,1,9,31,18,86
797,250658,2017-02-01,2,1,8,28,18,130
798,250658,2017-03-01,0,0,8,31,23,144
799,250658,2017-04-01,2,0,10,30,18,115
800,250658,2017-05-01,3,2,8,31,20,180
801,250658,2017-06-01,0,0,8,30,22,151
802,250658,2017-07-01,0,0,10,31,21,144
803,250658,2017-08-01,0,0,8,31,23,187
804,250658,2017-09-01,0,0,9,30,21,288
805,250658,2017-10-01,5,3,9,31,17,187
806,265980,2012-02-01,0,0,8,29,21,26
807,265980,2012-03-01,0,0,9,31,22,64
808,265980,2012-04-01,4,2,9,30,17,83
809,265980,2012-05-01,1,2,8,31,22,122
810,265980,2012-06-01,1,0,9,30,20,51
811,265980,2012-07-01,0,0,9,31,22,237
812,265980,2012-08-01,0,0,8,31,23,269
813,265980,2012-09-01,0,0,10,30,20,211
814,265980,2012-10-01,5,3,8,31,18,250
815,265980,2012-11-01,0,0,8,30,22,244
816,265980,2012-12-01,0,0,10,31,21,198
817,265980,2013-01-01,3,1,8,31,20,825
818,265980,2013-02-01,5,1,8,28,15,563
819,265980,2013-03-01,0,0,10,31,21,404
820,265980,2013-04-01,4,0,8,30,18,236
821,265980,2013-05-01,1,2,8,31,22,288
822,265980,2013-06-01,3,0,10,30,17,230
823,265980,2013-07-01,0,0,8,31,23,243
824,265980,2013-08-01,0,0,9,31,22,307
825,265980,2013-09-01,2,0,9,30,19,160
826,265980,2013-10-01,5,3,8,31,18,262
827,265980,2013-11-01,0,0,9,30,21,256
828,265980,2013-12-01,0,0,9,31,22,288
829,265980,2014-01-01,2,1,8,31,21,928
830,265980,2014-02-01,4,1,8,28,16,570
831,265980,2014-03-01,0,0,10,31,21,384
832,265980,2014-04-01,1,0,8,30,21,211
833,265980,2014-05-01,2,2,9,31,20,211
834,265980,2014-06-01,1,0,9,30,20,224
835,265980,2014-07-01,0,0,8,31,23,237
836,265980,2014-08-01,0,0,10,31,21,211
837,265980,2014-09-01,1,3,8,30,21,211
838,265980,2014-10-01,5,3,8,31,18,262
839,265980,2014-11-01,0,0,10,30,20,199
840,265980,2014-12-01,0,0,8,31,23,211
841,265980,2015-01-01,2,1,9,31,20,505
842,265980,2015-02-01,5,1,8,28,15,529
843,265980,2015-03-01,0,0,9,31,22,580
844,265980,2015-04-01,1,0,8,30,21,359
845,265980,2015-05-01,1,2,10,31,20,237
846,265980,2015-06-01,1,0,8,30,21,276
847,265980,2015-07-01,0,0,8,31,23,300
848,265980,2015-08-01,0,0,10,31,21,338
849,265980,2015-09-01,2,0,8,30,20,269
850,265980,2015-10-01,5,3,9,31,17,269
851,265980,2015-11-01,0,0,9,30,21,339
852,265980,2015-12-01,0,0,8,31,23,313
853,265980,2016-01-01,1,0,10,31,20,287
854,265980,2016-02-01,5,1,8,29,16,325
855,265980,2016-03-01,0,0,8,31,23,248
856,265980,2016-04-01,1,0,9,30,20,218
857,265980,2016-05-01,1,2,9,31,21,217
858,265980,2016-06-01,2,0,8,30,20,205
859,265980,2016-07-01,0,0,10,31,21,173
860,265980,2016-08-01,0,0,8,31,23,217
861,265980,2016-09-01,2,3,8,30,20,288
862,265980,2016-10-01,5,3,10,31,16,294
863,265980,2016-11-01,0,0,8,30,22,282
864,265980,2016-12-01,0,0,9,31,22,378
865,265980,2017-01-01,4,1,9,31,18,230
866,265980,2017-02-01,2,1,8,28,18,307
867,265980,2017-03-01,0,0,8,31,23,340
868,265980,2017-04-01,2,0,10,30,18,230
869,265980,2017-05-01,3,2,8,31,20,269
870,265980,2017-06-01,0,0,8,30,22,212
871,265980,2017-07-01,0,0,10,31,21,236
872,265980,2017-08-01,0,0,8,31,23,198
873,265980,2017-09-01,0,0,9,30,21,461
874,265980,2017-10-01,5,3,9,31,17,204
875,270690,2015-01-01,2,1,9,31,20,58
876,270690,2015-02-01,5,1,8,28,15,691
877,270690,2015-03-01,0,0,9,31,22,1689
878,270690,2015-04-01,1,0,8,30,21,1229
879,270690,2015-05-01,1,2,10,31,20,1200
880,270690,2015-06-01,1,0,8,30,21,759
881,270690,2015-07-01,0,0,8,31,23,759
882,270690,2015-08-01,0,0,10,31,21,951
883,270690,2015-09-01,2,0,8,30,20,923
884,270690,2015-10-01,5,3,9,31,17,1325
885,270690,2015-11-01,0,0,9,30,21,884
886,270690,2015-12-01,0,0,8,31,23,969
887,270690,2016-01-01,1,0,10,31,20,893
888,270690,2016-02-01,5,1,8,29,16,1046
889,270690,2016-03-01,0,0,8,31,23,1287
890,270690,2016-04-01,1,0,9,30,20,710
891,270690,2016-05-01,1,2,9,31,21,1075
892,270690,2016-06-01,2,0,8,30,20,1046
893,270690,2016-07-01,0,0,10,31,21,749
894,270690,2016-08-01,0,0,8,31,23,797
895,270690,2016-09-01,2,3,8,30,20,1075
896,270690,2016-10-01,5,3,10,31,16,1085
897,270690,2016-11-01,0,0,8,30,22,1124
898,270690,2016-12-01,0,0,9,31,22,1565
899,270690,2017-01-01,4,1,9,31,18,691
900,270690,2017-02-01,2,1,8,28,18,1497
901,270690,2017-03-01,0,0,8,31,23,1095
902,270690,2017-04-01,2,0,10,30,18,692
903,270690,2017-05-01,3,2,8,31,20,826
904,270690,2017-06-01,0,0,8,30,22,864
905,270690,2017-07-01,0,0,10,31,21,883
906,270690,2017-08-01,0,0,8,31,23,701
907,270690,2017-09-01,0,0,9,30,21,806
908,270690,2017-10-01,5,3,9,31,17,595
909,281301,2012-01-01,7,1,9,31,15,965
910,281301,2012-02-01,0,0,8,29,21,650
911,281301,2012-03-01,0,0,9,31,22,745
912,281301,2012-04-01,4,2,9,30,17,759
913,281301,2012-05-01,1,2,8,31,22,863
914,281301,2012-06-01,1,0,9,30,20,679
915,281301,2012-07-01,0,0,9,31,22,891
916,281301,2012-08-01,0,0,8,31,23,606
917,281301,2012-09-01,0,0,10,30,20,767
918,281301,2012-10-01,5,3,8,31,18,841
919,281301,2012-11-01,0,0,8,30,22,1044
920,281301,2012-12-01,0,0,10,31,21,679
921,281301,2013-01-01,3,1,8,31,20,1555
922,281301,2013-02-01,5,1,8,28,15,825
923,281301,2013-03-01,0,0,10,31,21,686
924,281301,2013-04-01,4,0,8,30,18,826
925,281301,2013-05-01,1,2,8,31,22,1169
926,281301,2013-06-01,3,0,10,30,17,701
927,281301,2013-07-01,0,0,8,31,23,927
928,281301,2013-08-01,0,0,9,31,22,775
929,281301,2013-09-01,2,0,9,30,19,891
930,281301,2013-10-01,5,3,8,31,18,906
931,281301,2013-11-01,0,0,9,30,21,905
932,281301,2013-12-01,0,0,9,31,22,738
933,281301,2014-01-01,2,1,8,31,21,1073
934,281301,2014-02-01,4,1,8,28,16,759
935,281301,2014-03-01,0,0,10,31,21,759
936,281301,2014-04-01,1,0,8,30,21,702
937,281301,2014-05-01,2,2,9,31,20,723
938,281301,2014-06-01,1,0,9,30,20,671
939,281301,2014-07-01,0,0,8,31,23,722
940,281301,2014-08-01,0,0,10,31,21,687
941,281301,2014-09-01,1,3,8,30,21,927
942,281301,2014-10-01,5,3,8,31,18,737
943,281301,2014-11-01,0,0,10,30,20,871
944,281301,2014-12-01,0,0,8,31,23,664
945,281301,2015-01-01,2,1,9,31,20,1204
946,281301,2015-02-01,5,1,8,28,15,745
947,281301,2015-03-01,0,0,9,31,22,723
948,281301,2015-04-01,1,0,8,30,21,649
949,281301,2015-05-01,1,2,10,31,20,657
950,281301,2015-06-01,1,0,8,30,21,547
951,281301,2015-07-01,0,0,8,31,23,613
952,281301,2015-08-01,0,0,10,31,21,555
953,281301,2015-09-01,2,0,8,30,20,796
954,281301,2015-10-01,5,3,9,31,17,694
955,281301,2015-11-01,0,0,9,30,21,643
956,281301,2015-12-01,0,0,8,31,23,694
957,281301,2016-01-01,1,0,10,31,20,948
958,281301,2016-02-01,5,1,8,29,16,474
959,281301,2016-03-01,0,0,8,31,23,562
960,281301,2016-04-01,1,0,9,30,20,496
961,281301,2016-05-01,1,2,9,31,21,373
962,281301,2016-06-01,2,0,8,30,20,511
963,281301,2016-07-01,0,0,10,31,21,505
964,281301,2016-08-01,0,0,8,31,23,605
965,281301,2016-09-01,2,3,8,30,20,687
966,281301,2016-10-01,5,3,10,31,16,708
967,281301,2016-11-01,0,0,8,30,22,606
968,281301,2016-12-01,0,0,9,31,22,1102
969,281301,2017-01-01,4,1,9,31,18,795
970,281301,2017-02-01,2,1,8,28,18,410
971,281301,2017-03-01,0,0,8,31,23,715
972,281301,2017-04-01,2,0,10,30,18,548
973,281301,2017-05-01,3,2,8,31,20,569
974,281301,2017-06-01,0,0,8,30,22,554
975,281301,2017-07-01,0,0,10,31,21,621
976,281301,2017-08-01,0,0,8,31,23,584
977,281301,2017-09-01,0,0,9,30,21,584
978,281301,2017-10-01,5,3,9,31,17,329
979,281792,2014-06-01,1,0,9,30,20,49
980,281792,2014-07-01,0,0,8,31,23,49
981,281792,2014-08-01,0,0,10,31,21,49
982,281792,2014-09-01,1,3,8,30,21,39
983,281792,2014-10-01,5,3,8,31,18,118
984,281792,2014-11-01,0,0,10,30,20,118
985,281792,2014-12-01,0,0,8,31,23,177
986,281792,2015-01-01,2,1,9,31,20,304
987,281792,2015-02-01,5,1,8,28,15,255
988,281792,2015-03-01,0,0,9,31,22,246
989,281792,2015-04-01,1,0,8,30,21,176
990,281792,2015-05-01,1,2,10,31,20,246
991,281792,2015-06-01,1,0,8,30,21,206
992,281792,2015-07-01,0,0,8,31,23,176
993,281792,2015-08-01,0,0,10,31,21,334
994,281792,2015-09-01,2,0,8,30,20,304
995,281792,2015-10-01,5,3,9,31,17,314
996,281792,2015-11-01,0,0,9,30,21,324
997,281792,2015-12-01,0,0,8,31,23,490
998,281792,2016-01-01,1,0,10,31,20,333
999,281792,2016-02-01,5,1,8,29,16,167
1000,281792,2016-03-01,0,0,8,31,23,402
1001,281792,2016-04-01,1,0,9,30,20,461
1002,281792,2016-05-01,1,2,9,31,21,392
1003,281792,2016-06-01,2,0,8,30,20,304
1004,281792,2016-07-01,0,0,10,31,21,294
1005,281792,2016-08-01,0,0,8,31,23,392
1006,281792,2016-09-01,2,3,8,30,20,461
1007,281792,2016-10-01,5,3,10,31,16,333
1008,281792,2016-11-01,0,0,8,30,22,431
1009,281792,2016-12-01,0,0,9,31,22,539
1010,281792,2017-01-01,4,1,9,31,18,167
1011,281792,2017-02-01,2,1,8,28,18,343
1012,281792,2017-03-01,0,0,8,31,23,362
1013,281792,2017-04-01,2,0,10,30,18,382
1014,281792,2017-05-01,3,2,8,31,20,393
1015,281792,2017-06-01,0,0,8,30,22,246
1016,281792,2017-07-01,0,0,10,31,21,295
1017,281792,2017-08-01,0,0,8,31,23,373
1018,281792,2017-09-01,0,0,9,30,21,363
1019,281792,2017-10-01,5,3,9,31,17,481
1020,289386,2014-06-01,1,0,9,30,20,89
1021,289386,2014-07-01,0,0,8,31,23,157
1022,289386,2014-08-01,0,0,10,31,21,148
1023,289386,2014-09-01,1,3,8,30,21,236
1024,289386,2014-10-01,5,3,8,31,18,138
1025,289386,2014-11-01,0,0,10,30,20,235
1026,289386,2014-12-01,0,0,8,31,23,187
1027,289386,2015-01-01,2,1,9,31,20,441
1028,289386,2015-02-01,5,1,8,28,15,333
1029,289386,2015-03-01,0,0,9,31,22,255
1030,289386,2015-04-01,1,0,8,30,21,323
1031,289386,2015-05-01,1,2,10,31,20,295
1032,289386,2015-06-01,1,0,8,30,21,295
1033,289386,2015-07-01,0,0,8,31,23,333
1034,289386,2015-08-01,0,0,10,31,21,373
1035,289386,2015-09-01,2,0,8,30,20,295
1036,289386,2015-10-01,5,3,9,31,17,393
1037,289386,2015-11-01,0,0,9,30,21,529
1038,289386,2015-12-01,0,0,8,31,23,539
1039,289386,2016-01-01,1,0,10,31,20,411
1040,289386,2016-02-01,5,1,8,29,16,343
1041,289386,2016-03-01,0,0,8,31,23,480
1042,289386,2016-04-01,1,0,9,30,20,677
1043,289386,2016-05-01,1,2,9,31,21,413
1044,289386,2016-06-01,2,0,8,30,20,392
1045,289386,2016-07-01,0,0,10,31,21,354
1046,289386,2016-08-01,0,0,8,31,23,304
1047,289386,2016-09-01,2,3,8,30,20,471
1048,289386,2016-10-01,5,3,10,31,16,255
1049,289386,2016-11-01,0,0,8,30,22,373
1050,289386,2016-12-01,0,0,9,31,22,667
1051,289386,2017-01-01,4,1,9,31,18,324
1052,289386,2017-02-01,2,1,8,28,18,197
1053,289386,2017-03-01,0,0,8,31,23,324
1054,289386,2017-04-01,2,0,10,30,18,305
1055,289386,2017-05-01,3,2,8,31,20,490
1056,289386,2017-06-01,0,0,8,30,22,314
1057,289386,2017-07-01,0,0,10,31,21,334
1058,289386,2017-08-01,0,0,8,31,23,284
1059,289386,2017-09-01,0,0,9,30,21,305
1060,289386,2017-10-01,5,3,9,31,17,441
1061,289403,2016-05-01,1,2,9,31,21,9
1062,289403,2016-06-01,2,0,8,30,20,9
1063,289403,2016-07-01,0,0,10,31,21,18
1064,289403,2016-08-01,0,0,8,31,23,120
1065,289403,2016-09-01,2,3,8,30,20,222
1066,289403,2016-10-01,5,3,10,31,16,298
1067,289403,2016-11-01,0,0,8,30,22,204
1068,289403,2016-12-01,0,0,9,31,22,171
1069,289403,2017-01-01,4,1,9,31,18,400
1070,289403,2017-02-01,2,1,8,28,18,231
1071,289403,2017-03-01,0,0,8,31,23,359
1072,289403,2017-04-01,2,0,10,30,18,213
1073,289403,2017-05-01,3,2,8,31,20,222
1074,289403,2017-06-01,0,0,8,30,22,179
1075,289403,2017-07-01,0,0,10,31,21,375
1076,289403,2017-08-01,0,0,8,31,23,264
1077,289403,2017-09-01,0,0,9,30,21,299
1078,289403,2017-10-01,5,3,9,31,17,272
1079,290854,2012-01-01,7,1,9,31,15,632
1080,290854,2012-02-01,0,0,8,29,21,276
1081,290854,2012-03-01,0,0,9,31,22,260
1082,290854,2012-04-01,4,2,9,30,17,330
1083,290854,2012-05-01,1,2,8,31,22,375
1084,290854,2012-06-01,1,0,9,30,20,392
1085,290854,2012-07-01,0,0,9,31,22,500
1086,290854,2012-08-01,0,0,8,31,23,320
1087,290854,2012-09-01,0,0,10,30,20,250
1088,290854,2012-10-01,5,3,8,31,18,223
1089,290854,2012-11-01,0,0,8,30,22,134
1090,290854,2012-12-01,0,0,10,31,21,213
1091,290854,2013-01-01,3,1,8,31,20,676
1092,290854,2013-02-01,5,1,8,28,15,178
1093,290854,2013-03-01,0,0,10,31,21,303
1094,290854,2013-04-01,4,0,8,30,18,223
1095,290854,2013-05-01,1,2,8,31,22,436
1096,290854,2013-06-01,3,0,10,30,17,268
1097,290854,2013-07-01,0,0,8,31,23,357
1098,290854,2013-08-01,0,0,9,31,22,365
1099,290854,2013-09-01,2,0,9,30,19,419
1100,290854,2013-10-01,5,3,8,31,18,436
1101,290854,2013-11-01,0,0,9,30,21,338
1102,290854,2013-12-01,0,0,9,31,22,108
1103,290854,2014-01-01,2,1,8,31,21,472
1104,290854,2014-02-01,4,1,8,28,16,268
1105,290854,2014-03-01,0,0,10,31,21,205
1106,290854,2014-04-01,1,0,8,30,21,188
1107,290854,2014-05-01,2,2,9,31,20,276
1108,290854,2014-06-01,1,0,9,30,20,125
1109,290854,2014-07-01,0,0,8,31,23,276
1110,290854,2014-08-01,0,0,10,31,21,116
1111,290854,2014-09-01,1,3,8,30,21,276
1112,290854,2014-10-01,5,3,8,31,18,286
1113,290854,2014-11-01,0,0,10,30,20,143
1114,290854,2014-12-01,0,0,8,31,23,259
1115,290854,2015-01-01,2,1,9,31,20,580
1116,290854,2015-02-01,5,1,8,28,15,347
1117,290854,2015-03-01,0,0,9,31,22,303
1118,290854,2015-04-01,1,0,8,30,21,224
1119,290854,2015-05-01,1,2,10,31,20,225
1120,290854,2015-06-01,1,0,8,30,21,153
1121,290854,2015-07-01,0,0,8,31,23,179
1122,290854,2015-08-01,0,0,10,31,21,251
1123,290854,2015-09-01,2,0,8,30,20,419
1124,290854,2015-10-01,5,3,9,31,17,161
1125,290854,2015-11-01,0,0,9,30,21,117
1126,290854,2015-12-01,0,0,8,31,23,170
1127,290854,2016-01-01,1,0,10,31,20,187
1128,290854,2016-02-01,5,1,8,29,16,205
1129,290854,2016-03-01,0,0,8,31,23,321
1130,290854,2016-04-01,1,0,9,30,20,508
1131,290854,2016-05-01,1,2,9,31,21,277
1132,290854,2016-06-01,2,0,8,30,20,206
1133,290854,2016-07-01,0,0,10,31,21,223
1134,290854,2016-08-01,0,0,8,31,23,250
1135,290854,2016-09-01,2,3,8,30,20,320
1136,290854,2016-10-01,5,3,10,31,16,232
1137,290854,2016-11-01,0,0,8,30,22,232
1138,290854,2016-12-01,0,0,9,31,22,232
1139,290854,2017-01-01,4,1,9,31,18,222
1140,290854,2017-02-01,2,1,8,28,18,179
1141,290854,2017-03-01,0,0,8,31,23,214
1142,290854,2017-04-01,2,0,10,30,18,161
1143,290854,2017-05-01,3,2,8,31,20,241
1144,290854,2017-06-01,0,0,8,30,22,71
1145,290854,2017-07-01,0,0,10,31,21,81
1146,290854,2017-08-01,0,0,8,31,23,285
1147,290854,2017-09-01,0,0,9,30,21,393
1148,290854,2017-10-01,5,3,9,31,17,205
1149,291086,2012-01-01,7,1,9,31,15,507
1150,291086,2012-02-01,0,0,8,29,21,272
1151,291086,2012-03-01,0,0,9,31,22,385
